id,name,email,address,address2,amount_spent,raw_unstructured
627516,Stacy Wilson,adamroberts@mendoza.com,"6775 Kemp Motorway, New Patrick, New Jersey, 61987, India","79284 Timothy Pike, Karenbury, TX 79338",6624.09,"Stacy Wilson (627516) spent $6624.09 - Contact: adamroberts@mendoza.com - Addr: 79284 Timothy Pike, Karenbury, TX 79338"
560082,Joshua Hunter,christopherwhite@yahoo.com,"51136 Henson Crossroad, Richardsberg, Montana, 61867, Estonia","89728 Stephanie Radial Apt. 712, Meyerport, MA 94834",9349.62,"Joshua Hunter (560082) spent $9349.62 - Contact: christopherwhite@yahoo.com - Addr: 89728 Stephanie Radial Apt. 712, Meyerport, MA 94834"
116359,Timothy Madden,kevin84@bradley.biz,"509 Dwayne Square, Port Kenneth, Florida, 15674, Sao Tome and Principe","57829 Padilla Spring Apt. 009, South Hannah, OK 08518",5186.93,"Timothy Madden (116359) spent $5186.93 - Contact: kevin84@bradley.biz - Addr: 57829 Padilla Spring Apt. 009, South Hannah, OK 08518"
376854,Brandon Bass,craig85@hotmail.com,"8762 Clark Corners, Lake James, Hawaii, 72521, Uganda","14436 Garrett Forest Suite 782, Riverafurt, CO 54139",264.86,"Brandon Bass (376854) spent $264.86 - Contact: craig85@hotmail.com - Addr: 14436 Garrett Forest Suite 782, Riverafurt, CO 54139"
567858,Cynthia Garza,ozamora@hotmail.com,"16172 Perkins Cliffs, Floreshaven, Virginia, 75788, Costa Rica","622 Rogers Spurs, Lisaview, NJ 91074",351.79,"Cynthia Garza (567858) spent $351.79 - Contact: ozamora@hotmail.com - Addr: 622 Rogers Spurs, Lisaview, NJ 91074"
485350,Robert Stevenson,michael94@smith.com,"935 Harris Summit, Ramosport, New Jersey, 40270, Western Sahara","155 Heidi Throughway Suite 916, Lake Ryanville, OK 68552",2738.83,"Robert Stevenson (485350) spent $2738.83 - Contact: michael94@smith.com - Addr: 155 Heidi Throughway Suite 916, Lake Ryanville, OK 68552"
829777,Traci Hanson,huertaclinton@taylor.com,"768 Perry Flat, Barbarastad, Louisiana, 65452, Malta","595 Diana Ways, Osborneview, SD 32283",963.83,"Traci Hanson (829777) spent $963.83 - Contact: huertaclinton@taylor.com - Addr: 595 Diana Ways, Osborneview, SD 32283"
449601,Heather Brady DVM,nicole52@sanchez.com,"204 Kristen Expressway, Hollyburgh, Tennessee, 94388, Kuwait","PSC 1905, Box 7129, APO AE 15167",12413.09,"Heather Brady DVM (449601) spent $12413.09 - Contact: nicole52@sanchez.com - Addr: PSC 1905, Box 7129, APO AE 15167"
662464,Ryan Turner,kristinarivera@hotmail.com,"16187 Andrew Extensions, Port Melinda, Hawaii, 63510, Gabon","836 Harrison Squares Suite 672, Montgomeryport, NH 11310",13565.62,"Ryan Turner (662464) spent $13565.62 - Contact: kristinarivera@hotmail.com - Addr: 836 Harrison Squares Suite 672, Montgomeryport, NH 11310"
228247,David Lopez,kennedyamber@edwards-perez.com,"24001 Kevin Mill, North Anthonymouth, New Mexico, 74286, Yemen","4791 Barnes Plains, Amandahaven, IN 41025",1938.41,"David Lopez (228247) spent $1938.41 - Contact: kennedyamber@edwards-perez.com - Addr: 4791 Barnes Plains, Amandahaven, IN 41025"
868163,Christopher Pace,ecox@yahoo.com,"35009 Diana Club, East Cole, Arkansas, 51969, Burkina Faso","582 Delgado Ferry Apt. 156, New Karen, KS 49300",1641.23,"Christopher Pace (868163) spent $1641.23 - Contact: ecox@yahoo.com - Addr: 582 Delgado Ferry Apt. 156, New Karen, KS 49300"
405283,Jorge Boyd,beanbrian@yahoo.com,"00029 Jones Lodge, South Leslieberg, California, 63012, Kyrgyz Republic","62880 Brian Gardens Suite 002, Andersontown, TN 54772",8496.41,"Jorge Boyd (405283) spent $8496.41 - Contact: beanbrian@yahoo.com - Addr: 62880 Brian Gardens Suite 002, Andersontown, TN 54772"
287981,Marie Baker,dianakennedy@gmail.com,"189 Baxter Highway, Lake Davidhaven, Wyoming, 87120, Korea","10223 Gray Pike, Brentburgh, AZ 20066",8056.11,"Marie Baker (287981) spent $8056.11 - Contact: dianakennedy@gmail.com - Addr: 10223 Gray Pike, Brentburgh, AZ 20066"
775275,Bryan Willis PhD,johnmason@gmail.com,"041 Michelle Mission, Lake Rebecca, California, 88566, British Virgin Islands","72067 Patrick Plains, East Emilyhaven, OK 56986",12234.43,"Bryan Willis PhD (775275) spent $12234.43 - Contact: johnmason@gmail.com - Addr: 72067 Patrick Plains, East Emilyhaven, OK 56986"
110929,Christopher Joyce,barnesjerry@hotmail.com,"01338 Laura Village, North Matthewfort, Georgia, 56652, Sao Tome and Principe","64741 Kimberly Road Apt. 420, Mcdonaldville, WI 65466",8563.44,"Christopher Joyce (110929) spent $8563.44 - Contact: barnesjerry@hotmail.com - Addr: 64741 Kimberly Road Apt. 420, Mcdonaldville, WI 65466"
990025,William Anderson,kguzman@hotmail.com,"664 Davidson Mills, Port Megan, Colorado, 92824, Liberia","USNS Harrison, FPO AE 67408",1069.76,"William Anderson (990025) spent $1069.76 - Contact: kguzman@hotmail.com - Addr: USNS Harrison, FPO AE 67408"
609477,Mary Ware,hcampbell@allen.org,"04588 Sharp Mountain, Arnoldton, Colorado, 27175, Bahrain","89820 Bowman Springs, Port Rachelland, OR 17092",313.96,"Mary Ware (609477) spent $313.96 - Contact: hcampbell@allen.org - Addr: 89820 Bowman Springs, Port Rachelland, OR 17092"
377862,Danielle Avery,ydaniels@gmail.com,"85178 Long Manors, Mcfarlandhaven, Montana, 22333, Chile","55372 Torres Place Apt. 047, Amandabury, GA 91793",10526.17,"Danielle Avery (377862) spent $10526.17 - Contact: ydaniels@gmail.com - Addr: 55372 Torres Place Apt. 047, Amandabury, GA 91793"
319918,Sheila Jones,zriddle@gmail.com,"0735 Rogers Harbors, Gallegosstad, Nebraska, 30314, Bulgaria","128 Jackson Harbor Apt. 847, Russellhaven, AK 98903",14677.37,"Sheila Jones (319918) spent $14677.37 - Contact: zriddle@gmail.com - Addr: 128 Jackson Harbor Apt. 847, Russellhaven, AK 98903"
205175,Brenda Johnson,grantchristopher@yahoo.com,"813 Chapman Club, South Anthony, Iowa, 89733, Philippines","3980 Carroll Roads Suite 010, Ritterbury, SD 98877",11182.88,"Brenda Johnson (205175) spent $11182.88 - Contact: grantchristopher@yahoo.com - Addr: 3980 Carroll Roads Suite 010, Ritterbury, SD 98877"
194775,Alison Williams,paige08@yahoo.com,"587 Riddle Curve, South Colleenside, New York, 03115, Philippines","Unit 9242 Box 6927, DPO AE 32411",9513.84,"Alison Williams (194775) spent $9513.84 - Contact: paige08@yahoo.com - Addr: Unit 9242 Box 6927, DPO AE 32411"
317519,Andrew Morgan,caldwellkenneth@gmail.com,"809 Young Hill, Raymondville, New Mexico, 25875, Albania","8163 Joseph Mountain Suite 177, Lake Evan, MN 89172",13370.8,"Andrew Morgan (317519) spent $13370.8 - Contact: caldwellkenneth@gmail.com - Addr: 8163 Joseph Mountain Suite 177, Lake Evan, MN 89172"
260597,Antonio Burton,campbellgabrielle@stanley.org,"6813 Michael Valleys, Kingburgh, Minnesota, 90398, Panama","079 Thomas Mountain, Kramerhaven, SC 47040",6142.4,"Antonio Burton (260597) spent $6142.4 - Contact: campbellgabrielle@stanley.org - Addr: 079 Thomas Mountain, Kramerhaven, SC 47040"
651894,Sean Harmon,colonwesley@gmail.com,"995 Sims Rue, Michaelshire, New Hampshire, 64421, Bahrain","37001 Smith Fall, Matthewhaven, NY 45514",8979.28,"Sean Harmon (651894) spent $8979.28 - Contact: colonwesley@gmail.com - Addr: 37001 Smith Fall, Matthewhaven, NY 45514"
718042,Wanda Jackson,thomasturner@hotmail.com,"42490 Sheri Light, Murphyberg, South Carolina, 05309, Moldova","Unit 3695 Box 0068, DPO AA 07427",8896.11,"Wanda Jackson (718042) spent $8896.11 - Contact: thomasturner@hotmail.com - Addr: Unit 3695 Box 0068, DPO AA 07427"
971638,Emily Travis,janetgrimes@gmail.com,"13353 Samuel Mountain, Lake Andrew, Iowa, 23895, Senegal","03647 Wanda Lodge Apt. 581, New Jenniferstad, WY 93558",5504.41,"Emily Travis (971638) spent $5504.41 - Contact: janetgrimes@gmail.com - Addr: 03647 Wanda Lodge Apt. 581, New Jenniferstad, WY 93558"
402251,Jack Mcdonald,daniellegarcia@yahoo.com,"9560 Scott Inlet, Courtneyburgh, Iowa, 51728, Seychelles","07230 Donaldson Ridges Suite 427, Bradmouth, TX 02134",7983.44,"Jack Mcdonald (402251) spent $7983.44 - Contact: daniellegarcia@yahoo.com - Addr: 07230 Donaldson Ridges Suite 427, Bradmouth, TX 02134"
965020,Lisa Payne,stewartgary@gmail.com,"90313 Bennett Club, North Deborah, Wisconsin, 52948, Burundi","4967 Sarah Canyon Apt. 099, Walkerberg, NC 84947",8325.48,"Lisa Payne (965020) spent $8325.48 - Contact: stewartgary@gmail.com - Addr: 4967 Sarah Canyon Apt. 099, Walkerberg, NC 84947"
905390,Madeline Parker,birderic@hotmail.com,"6022 Huynh Loop, Turnermouth, Idaho, 44335, Timor-Leste","USS Coleman, FPO AE 46840",179.39,"Madeline Parker (905390) spent $179.39 - Contact: birderic@hotmail.com - Addr: USS Coleman, FPO AE 46840"
513814,Lori Romero,kelly82@yahoo.com,"710 Deanna Passage, Lake Suzannemouth, Washington, 02806, Timor-Leste","04067 Dean Pine Apt. 509, Woodsmouth, DE 72978",3222.97,"Lori Romero (513814) spent $3222.97 - Contact: kelly82@yahoo.com - Addr: 04067 Dean Pine Apt. 509, Woodsmouth, DE 72978"
731516,Justin Page,pamelamoon@hotmail.com,"53309 Dougherty Squares, Danielview, Ohio, 53483, Slovenia","806 Haynes Fort, Michealbury, AZ 74220",293.02,"Justin Page (731516) spent $293.02 - Contact: pamelamoon@hotmail.com - Addr: 806 Haynes Fort, Michealbury, AZ 74220"
219798,Holly Glass,kevinrichardson@hanson-proctor.org,"96969 Davis Fort, Ericaberg, Louisiana, 28660, Reunion","957 Timothy Junction Suite 745, Burnettview, LA 06992",6573.06,"Holly Glass (219798) spent $6573.06 - Contact: kevinrichardson@hanson-proctor.org - Addr: 957 Timothy Junction Suite 745, Burnettview, LA 06992"
954362,Jeffrey Munoz,geraldfitzgerald@nguyen.com,"046 Kayla Meadow, Jerryburgh, South Dakota, 59601, Gambia","USNS Young, FPO AP 89436",11862.42,"Jeffrey Munoz (954362) spent $11862.42 - Contact: geraldfitzgerald@nguyen.com - Addr: USNS Young, FPO AP 89436"
444212,Tracy Blackwell,iperry@yahoo.com,"04877 Allen Prairie, Evelynfort, Kansas, 95631, Maldives","0185 Kim Spur Suite 461, Port Mark, HI 87967",1533.05,"Tracy Blackwell (444212) spent $1533.05 - Contact: iperry@yahoo.com - Addr: 0185 Kim Spur Suite 461, Port Mark, HI 87967"
935182,Ashley Martinez,kellyluna@burns.com,"28243 Brewer Falls, Williamsview, Rhode Island, 93989, Denmark","Unit 8434 Box 3777, DPO AP 04954",8056.86,"Ashley Martinez (935182) spent $8056.86 - Contact: kellyluna@burns.com - Addr: Unit 8434 Box 3777, DPO AP 04954"
413344,Heather Wong,qpatel@thompson.org,"51500 Jessica Inlet, East Jordan, Texas, 72237, Mexico","678 Gonzalez Valleys Apt. 434, Jerryburgh, WA 13025",570.15,"Heather Wong (413344) spent $570.15 - Contact: qpatel@thompson.org - Addr: 678 Gonzalez Valleys Apt. 434, Jerryburgh, WA 13025"
423402,Jeffrey Wilkins,vwhite@hotmail.com,"859 Jason Plaza, New Michaelside, Illinois, 09334, Brunei Darussalam","37653 Sarah Field Suite 597, West Williamton, HI 47640",13786.33,"Jeffrey Wilkins (423402) spent $13786.33 - Contact: vwhite@hotmail.com - Addr: 37653 Sarah Field Suite 597, West Williamton, HI 47640"
288270,Thomas Fox,brandyberg@white-klein.com,"376 Lopez Corners, New Johnfort, South Dakota, 68067, Reunion","0175 Hall Port Suite 317, North Joseph, MN 85976",3826.04,"Thomas Fox (288270) spent $3826.04 - Contact: brandyberg@white-klein.com - Addr: 0175 Hall Port Suite 317, North Joseph, MN 85976"
286991,David Schmitt,jenniferbrown@carter-kirby.biz,"08325 Lambert Crescent, Traceyside, Oregon, 77631, Equatorial Guinea","1858 Geoffrey Lakes Apt. 103, South Judithfort, OK 58874",13621.58,"David Schmitt (286991) spent $13621.58 - Contact: jenniferbrown@carter-kirby.biz - Addr: 1858 Geoffrey Lakes Apt. 103, South Judithfort, OK 58874"
983350,Kimberly Jacobs,tracy79@chavez-lane.com,"4588 Tiffany Villages, New Michaelstad, North Dakota, 53430, Venezuela","USNS Taylor, FPO AA 97951",14596.07,"Kimberly Jacobs (983350) spent $14596.07 - Contact: tracy79@chavez-lane.com - Addr: USNS Taylor, FPO AA 97951"
117676,Erin Murphy,roger28@wade.com,"79200 Norton Meadow, New Andrewview, Tennessee, 03804, Turkmenistan","USCGC Fox, FPO AA 11513",540.51,"Erin Murphy (117676) spent $540.51 - Contact: roger28@wade.com - Addr: USCGC Fox, FPO AA 11513"
257792,Ashlee Sheppard,llucas@greene-riley.com,"6750 Young Crossing, Morseside, Arkansas, 21535, Solomon Islands","274 Williams Course Suite 798, Lake Haileyton, NE 36408",10127.29,"Ashlee Sheppard (257792) spent $10127.29 - Contact: llucas@greene-riley.com - Addr: 274 Williams Course Suite 798, Lake Haileyton, NE 36408"
851072,Christina Hogan,allisonquinn@robertson.com,"900 David Field, East Harold, South Carolina, 11242, Liberia","0392 Spears Summit Apt. 125, South Patriciaport, AL 11736",11535.36,"Christina Hogan (851072) spent $11535.36 - Contact: allisonquinn@robertson.com - Addr: 0392 Spears Summit Apt. 125, South Patriciaport, AL 11736"
838834,Christopher Cox,kinglaura@tapia-montoya.com,"2227 Donna Squares, Port Richardhaven, Indiana, 03835, Venezuela","4214 Stephanie Divide Suite 363, Spencerfurt, NJ 86965",4683.08,"Christopher Cox (838834) spent $4683.08 - Contact: kinglaura@tapia-montoya.com - Addr: 4214 Stephanie Divide Suite 363, Spencerfurt, NJ 86965"
177098,Joseph Rivera,taylorlaura@gmail.com,"62778 Glenn Common, Jasonton, Alabama, 60141, Cameroon","886 Robin Mission, South Nicole, CA 17206",3800.52,"Joseph Rivera (177098) spent $3800.52 - Contact: taylorlaura@gmail.com - Addr: 886 Robin Mission, South Nicole, CA 17206"
471198,Veronica Johnson,eric13@brown-hull.com,"01893 Burnett Harbors, Benjaminshire, Illinois, 74299, Guernsey","1477 Byrd Flats Suite 772, Russellview, AK 89354",2118.34,"Veronica Johnson (471198) spent $2118.34 - Contact: eric13@brown-hull.com - Addr: 1477 Byrd Flats Suite 772, Russellview, AK 89354"
825895,Carla Smith,holly23@cole.com,"28802 Wood Greens, Carrieton, Florida, 61963, Bolivia","48807 Smith Run Suite 321, Lisaburgh, NC 98667",1176.45,"Carla Smith (825895) spent $1176.45 - Contact: holly23@cole.com - Addr: 48807 Smith Run Suite 321, Lisaburgh, NC 98667"
473740,Stacy Aguilar,lisa94@rogers.com,"259 Felicia Spurs, Mendozafurt, California, 95672, Afghanistan","14810 Medina Well, Saundersside, KY 74463",10777.14,"Stacy Aguilar (473740) spent $10777.14 - Contact: lisa94@rogers.com - Addr: 14810 Medina Well, Saundersside, KY 74463"
921838,Jonathan Sanchez,jcallahan@price.com,"42377 Charles Place, Scottfurt, Nebraska, 64994, Faroe Islands","508 Joseph Station, Medinaport, TN 41075",13833.4,"Jonathan Sanchez (921838) spent $13833.4 - Contact: jcallahan@price.com - Addr: 508 Joseph Station, Medinaport, TN 41075"
266379,Beverly Mills,nicole32@bell.com,"547 Guzman Light, Hardyburgh, Alaska, 98794, Chile","PSC 8369, Box 7998, APO AE 71077",5749.23,"Beverly Mills (266379) spent $5749.23 - Contact: nicole32@bell.com - Addr: PSC 8369, Box 7998, APO AE 71077"
275418,Angela Wilkinson,hooverrobert@romero.biz,"451 Benjamin Mission, Jasonchester, North Carolina, 10000, Finland","7062 Garcia Trail Suite 911, North Davidfurt, KS 12355",5027.01,"Angela Wilkinson (275418) spent $5027.01 - Contact: hooverrobert@romero.biz - Addr: 7062 Garcia Trail Suite 911, North Davidfurt, KS 12355"
830393,Tracey Thompson,cindymartin@yahoo.com,"5619 Jessica Tunnel, Kevinshire, California, 92705, Israel","Unit 0039 Box 1398, DPO AP 31237",8813.02,"Tracey Thompson (830393) spent $8813.02 - Contact: cindymartin@yahoo.com - Addr: Unit 0039 Box 1398, DPO AP 31237"
759018,Dennis Luna,kochcassandra@yahoo.com,"85143 Saunders Estate, Martinchester, Nebraska, 55347, Ireland","5159 Jeremy Meadow Apt. 537, Markland, MT 70862",1091.61,"Dennis Luna (759018) spent $1091.61 - Contact: kochcassandra@yahoo.com - Addr: 5159 Jeremy Meadow Apt. 537, Markland, MT 70862"
422170,Kylie Howard,stephen55@dominguez.net,"49902 Clark Trail, Coxborough, Connecticut, 87267, Saint Martin","06362 West Throughway, Grantburgh, OH 64007",2456.12,"Kylie Howard (422170) spent $2456.12 - Contact: stephen55@dominguez.net - Addr: 06362 West Throughway, Grantburgh, OH 64007"
505670,Lindsey Reed,myates@baxter.com,"02932 Amy Bridge, Loristad, Arizona, 61021, Portugal","Unit 6190 Box 8341, DPO AP 20675",282.17,"Lindsey Reed (505670) spent $282.17 - Contact: myates@baxter.com - Addr: Unit 6190 Box 8341, DPO AP 20675"
214698,Carrie Duncan,zjones@gmail.com,"50107 Smith Plain, South Bethany, Michigan, 32325, Spain","191 Edwards Manor, North Jasonshire, TN 24976",13974.09,"Carrie Duncan (214698) spent $13974.09 - Contact: zjones@gmail.com - Addr: 191 Edwards Manor, North Jasonshire, TN 24976"
719252,Amanda Rios,danielgates@morse-davis.com,"909 Kurt Circle, Johnside, Connecticut, 56015, New Caledonia","72427 Williams Circles, East Seanhaven, VA 75435",262.76,"Amanda Rios (719252) spent $262.76 - Contact: danielgates@morse-davis.com - Addr: 72427 Williams Circles, East Seanhaven, VA 75435"
777076,Elizabeth Montes,nrobinson@gmail.com,"921 Hayes Square, Erikaborough, Idaho, 97291, Mali","1938 Campbell Ports Apt. 928, Danielburgh, ME 60431",8542.51,"Elizabeth Montes (777076) spent $8542.51 - Contact: nrobinson@gmail.com - Addr: 1938 Campbell Ports Apt. 928, Danielburgh, ME 60431"
104865,Courtney Stone,jennifer31@hotmail.com,"617 Gill Parkway, Blaketon, Mississippi, 47829, Azerbaijan","90273 Brian Summit Apt. 772, Lake Danielstad, IN 05818",10069.73,"Courtney Stone (104865) spent $10069.73 - Contact: jennifer31@hotmail.com - Addr: 90273 Brian Summit Apt. 772, Lake Danielstad, IN 05818"
137233,Gregory Dalton,osnyder@hotmail.com,"9980 Summers Club, New Annborough, South Carolina, 12858, United States Minor Outlying Islands","1592 Martinez Hollow Suite 149, East Zachary, ID 35669",2139.18,"Gregory Dalton (137233) spent $2139.18 - Contact: osnyder@hotmail.com - Addr: 1592 Martinez Hollow Suite 149, East Zachary, ID 35669"
872048,Debra Johnson,stephanielogan@yahoo.com,"822 Wang Rapid, Lake Brian, Illinois, 27083, United States Virgin Islands","1365 Gonzalez Valley Apt. 043, Perryhaven, IN 21098",1066.65,"Debra Johnson (872048) spent $1066.65 - Contact: stephanielogan@yahoo.com - Addr: 1365 Gonzalez Valley Apt. 043, Perryhaven, IN 21098"
807833,Patrick Moran MD,gabrielle22@gmail.com,"8940 David Ports, Bennettbury, Delaware, 81397, Paraguay","74156 Jennifer Shores Suite 946, Port Davidshire, KY 44109",534.43,"Patrick Moran MD (807833) spent $534.43 - Contact: gabrielle22@gmail.com - Addr: 74156 Jennifer Shores Suite 946, Port Davidshire, KY 44109"
462885,Shannon Stephens,amanda58@campbell.com,"050 Mills Heights, Erikafort, Iowa, 31278, Colombia","879 Butler Union, Aarontown, VA 18418",1002.62,"Shannon Stephens (462885) spent $1002.62 - Contact: amanda58@campbell.com - Addr: 879 Butler Union, Aarontown, VA 18418"
684386,Emily Gomez,bchapman@hotmail.com,"4999 Buchanan Alley, North Briannachester, Rhode Island, 52717, Afghanistan","273 Moore Turnpike Suite 945, East Erinbury, ND 10673",13054.97,"Emily Gomez (684386) spent $13054.97 - Contact: bchapman@hotmail.com - Addr: 273 Moore Turnpike Suite 945, East Erinbury, ND 10673"
459208,Amber Wells,bsteele@yahoo.com,"939 Kevin Stravenue, New Rogershire, Connecticut, 76080, Sudan","601 Deborah Common, Lake Brittanyton, NH 07165",7749.47,"Amber Wells (459208) spent $7749.47 - Contact: bsteele@yahoo.com - Addr: 601 Deborah Common, Lake Brittanyton, NH 07165"
811405,William Weber,apatterson@yahoo.com,"4200 Joseph Springs, Brendaview, Idaho, 59519, Saint Kitts and Nevis","6233 Ross Knoll Suite 253, Herrerabury, TX 52703",12639.85,"William Weber (811405) spent $12639.85 - Contact: apatterson@yahoo.com - Addr: 6233 Ross Knoll Suite 253, Herrerabury, TX 52703"
518727,Ashley Norris,rjohnson@yahoo.com,"84204 Medina Divide, Jaredside, New Mexico, 72678, Togo","2498 Chelsea Mountains Suite 033, Lake Scott, TN 61467",8198.68,"Ashley Norris (518727) spent $8198.68 - Contact: rjohnson@yahoo.com - Addr: 2498 Chelsea Mountains Suite 033, Lake Scott, TN 61467"
439889,Jonathan Kim,meltoncaitlin@white-lopez.info,"07670 Dominguez Avenue, Hollyland, Indiana, 71703, Armenia","994 Edwards Cliffs, East Briana, AL 53035",13940.48,"Jonathan Kim (439889) spent $13940.48 - Contact: meltoncaitlin@white-lopez.info - Addr: 994 Edwards Cliffs, East Briana, AL 53035"
288335,Dennis Ruiz,walkerrichard@spencer-mcclure.org,"61475 Erika Club, West Angela, Alabama, 58457, Netherlands","752 Christensen Harbors, Samuelfurt, LA 40559",12112.63,"Dennis Ruiz (288335) spent $12112.63 - Contact: walkerrichard@spencer-mcclure.org - Addr: 752 Christensen Harbors, Samuelfurt, LA 40559"
101987,Carol White,michelle18@brown.com,"5754 Jordan Place, Lake Edwardport, Kansas, 06990, Ireland","PSC 8799, Box 0819, APO AE 07628",2058.11,"Carol White (101987) spent $2058.11 - Contact: michelle18@brown.com - Addr: PSC 8799, Box 0819, APO AE 07628"
813113,Alisha Pena,peggybell@oconnor.org,"0604 Christine Mountain, Lake David, Texas, 14324, Tokelau","384 Jeremy Forks, Braunbury, ME 03776",1738.2,"Alisha Pena (813113) spent $1738.2 - Contact: peggybell@oconnor.org - Addr: 384 Jeremy Forks, Braunbury, ME 03776"
582104,Jenna Daniels,cookjeremy@jones.com,"43616 Haynes Heights, Mariaborough, South Dakota, 36467, Sudan","9296 Gilbert Land Apt. 871, South Alicia, NJ 38056",10888.11,"Jenna Daniels (582104) spent $10888.11 - Contact: cookjeremy@jones.com - Addr: 9296 Gilbert Land Apt. 871, South Alicia, NJ 38056"
140563,Tyrone Collins,phamdeanna@gmail.com,"0261 Brianna Harbor, East Sarahmouth, Maine, 14953, Finland","5430 Aaron Inlet, Lake James, ID 09194",6355.76,"Tyrone Collins (140563) spent $6355.76 - Contact: phamdeanna@gmail.com - Addr: 5430 Aaron Inlet, Lake James, ID 09194"
458242,Michael Schroeder,samanthafloyd@hotmail.com,"2435 Martinez Route, Karenfort, North Carolina, 60364, Mozambique","653 Larson Walk, North Thomas, OR 83838",9575.89,"Michael Schroeder (458242) spent $9575.89 - Contact: samanthafloyd@hotmail.com - Addr: 653 Larson Walk, North Thomas, OR 83838"
990246,Toni Thompson,lmartinez@holt.info,"479 Pruitt Vista, Smithberg, Illinois, 15903, Cape Verde","712 Davis Lane Suite 915, Reedport, MI 06102",9250.73,"Toni Thompson (990246) spent $9250.73 - Contact: lmartinez@holt.info - Addr: 712 Davis Lane Suite 915, Reedport, MI 06102"
346222,Laura Griffith,luispierce@thomas.com,"39563 Spears Walks, Murraytown, Louisiana, 03084, Egypt","66030 Mays Terrace Suite 202, Lake Becky, MN 60671",6699.16,"Laura Griffith (346222) spent $6699.16 - Contact: luispierce@thomas.com - Addr: 66030 Mays Terrace Suite 202, Lake Becky, MN 60671"
521492,Victor Melendez,stephencampbell@smith.biz,"96769 Angela Fort, Lewisfurt, West Virginia, 08943, Svalbard & Jan Mayen Islands","03594 Griffith Roads Suite 535, New Sylvia, NH 78012",1051.6,"Victor Melendez (521492) spent $1051.6 - Contact: stephencampbell@smith.biz - Addr: 03594 Griffith Roads Suite 535, New Sylvia, NH 78012"
694346,James Martin,fritzmark@wu.biz,"1269 Jeffrey Corners, Johnfurt, Hawaii, 96723, French Southern Territories","207 Nathaniel Square, South Stephanieport, CO 87460",1092.8,"James Martin (694346) spent $1092.8 - Contact: fritzmark@wu.biz - Addr: 207 Nathaniel Square, South Stephanieport, CO 87460"
370594,Mrs. Monique Reid,andrewsdavid@yahoo.com,"4848 Heather Causeway, Kaylaborough, Colorado, 18896, Ethiopia","413 Smith Hills Apt. 868, Zimmermanborough, PA 19100",14210.31,"Mrs. Monique Reid (370594) spent $14210.31 - Contact: andrewsdavid@yahoo.com - Addr: 413 Smith Hills Apt. 868, Zimmermanborough, PA 19100"
119740,Mary Foster,alanwilliams@gmail.com,"84337 Carrie Circle, South Elizabethburgh, Minnesota, 96243, Bouvet Island (Bouvetoya)","34819 Joanna Causeway Apt. 937, North Christopher, NJ 69133",191.87,"Mary Foster (119740) spent $191.87 - Contact: alanwilliams@gmail.com - Addr: 34819 Joanna Causeway Apt. 937, North Christopher, NJ 69133"
777853,Mary Murphy,mlopez@yahoo.com,"63771 Amy Oval, New Sarah, Georgia, 30947, Honduras","2607 Amy Groves Suite 252, Thorntonburgh, OR 35065",108.1,"Mary Murphy (777853) spent $108.1 - Contact: mlopez@yahoo.com - Addr: 2607 Amy Groves Suite 252, Thorntonburgh, OR 35065"
630844,Tanya Wilson,osbornetina@farmer.com,"6490 Rhonda Isle, Rowlandland, Wisconsin, 17289, Uganda","1480 Joel Ridge, South Zacharyberg, MI 93460",5004.46,"Tanya Wilson (630844) spent $5004.46 - Contact: osbornetina@farmer.com - Addr: 1480 Joel Ridge, South Zacharyberg, MI 93460"
581116,Robin Bailey,samanthawong@santos-valdez.com,"43833 Walker Inlet, Moyershire, Arkansas, 39955, Samoa","USCGC Webb, FPO AA 67095",14247.66,"Robin Bailey (581116) spent $14247.66 - Contact: samanthawong@santos-valdez.com - Addr: USCGC Webb, FPO AA 67095"
676985,Timothy Brock,olsengina@hotmail.com,"425 Hansen Turnpike, Lydiaberg, Oklahoma, 09839, Guyana","988 Cook Forges Apt. 012, North Nicholasshire, KY 18504",5644.13,"Timothy Brock (676985) spent $5644.13 - Contact: olsengina@hotmail.com - Addr: 988 Cook Forges Apt. 012, North Nicholasshire, KY 18504"
758156,Adrienne Ramirez,phall@hotmail.com,"416 Gay Oval, Mayston, Washington, 83872, Madagascar","063 Rios Island, Lake James, NE 79557",2615.86,"Adrienne Ramirez (758156) spent $2615.86 - Contact: phall@hotmail.com - Addr: 063 Rios Island, Lake James, NE 79557"
105931,Richard Smith,uortiz@yahoo.com,"3438 Carlos Garden, Port Christophershire, Ohio, 18612, Pitcairn Islands","964 Howard Ports Apt. 181, Sarahhaven, ME 47880",6423.28,"Richard Smith (105931) spent $6423.28 - Contact: uortiz@yahoo.com - Addr: 964 Howard Ports Apt. 181, Sarahhaven, ME 47880"
681001,Steven Morris,helen60@wright.net,"97233 Moss Well, Lauramouth, Alabama, 92735, Pitcairn Islands","Unit 3260 Box 8901, DPO AE 87298",6661.83,"Steven Morris (681001) spent $6661.83 - Contact: helen60@wright.net - Addr: Unit 3260 Box 8901, DPO AE 87298"
364291,Elizabeth Gross,stacyroman@yahoo.com,"2331 Adam Radial, Port Sarahberg, Louisiana, 91523, Ethiopia","507 Padilla Trail Suite 720, South Crystal, MN 30108",296.61,"Elizabeth Gross (364291) spent $296.61 - Contact: stacyroman@yahoo.com - Addr: 507 Padilla Trail Suite 720, South Crystal, MN 30108"
